,kernel,pid,visit,r2,max_error,MSE,log_marginal_likelihood
571,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),26,3,-0.1316869374380854,-1.8069163252468718,-1.608545703689654,-286.85899686298023
572,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,1,0.08777070016447434,-0.4304106528615542,-0.017290241771780172,90.87300939549678
573,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,2,0.1468857419674651,-0.30939618493986154,-0.013703173097287136,109.32280076942766
574,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),27,3,0.24047073960983498,-0.24280109892479868,-0.008122868897803512,156.26343785007987
575,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,1,-0.44023239409506154,-0.5972490530950588,-0.04450724332978047,27.196215903638006
576,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,2,0.213799331408652,-0.44299908516271486,-0.021142934726826913,72.33519198705164
577,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),28,3,0.31176576113217924,-0.28430550492101253,-0.012684583917838142,110.9092714710442
578,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,1,0.3900375680960556,-1.1479021300188963,-0.16657536514035876,-73.74340575605434
579,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,2,0.030857605046166657,-2.3322880394042187,-0.3813254328882198,-112.6116340841601
580,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),29,3,0.33519314651389603,-0.6340232800050645,-0.06993607181745572,-24.842750310525815
581,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,1,-0.15745900561013565,-1.7140671008712178,-0.3613267425331027,-132.60554827722302
582,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,2,-0.2827966553147248,-1.5210602658100183,-0.3986100869384375,-134.1457375233571
583,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),30,3,-0.5249900201517658,-1.4117608537189157,-0.2681448896772004,-104.33723668994759
584,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,1,0.36468697219335433,-0.22684479417848236,-0.008616374226647943,131.96416616526338
585,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,2,0.31196485283445075,-0.2745126742440316,-0.010350169990601172,113.61822487030814
586,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),31,3,-0.21673692364226255,-0.5887698095548042,-0.026923674357640648,70.4607944181958
587,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,1,-0.21128131345579257,-1.204261804431439,-0.13432747704072528,-14.352655084343269
588,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),32,2,-0.10746024250613592,-0.4119220661902441,-0.027265681659533032,76.15915309685158
589,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,1,0.05279616282445247,-0.7904162214662194,-0.10572429885748302,-19.758336223045752
590,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,2,-0.7968167401435372,-0.5378221730695195,-0.07091438080481742,52.58631781823743
591,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),33,3,0.44188992019110335,-0.40062713510580716,-0.01903660120592978,80.49228135906222
592,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,1,0.27718799386493137,-0.5747211780173789,-0.04163119260448133,21.39034551717245
593,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),35,2,-0.3759091973491138,-0.4672380753070849,-0.034926827321826046,56.122962100215304
594,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,1,-0.029347239798242563,-2.3311014594917316,-1.2672561622203975,-197.64001585170453
595,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,2,-0.06802007539707078,-2.600524217630373,-1.28378210238431,-219.08032578556035
596,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),36,3,-0.11908426050954643,-1.9864476603751762,-1.4651062261926056,-238.0492354670215
597,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,1,-0.2573714387323208,-1.165117185547058,-0.25910654203708117,-65.9226959972091
598,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,2,-8.828588882129523,-2.1292309397322393,-2.311760759424735,-261.0146464921751
599,1**2 + 1**2 * DotProduct(sigma_0=1) + 1**2 * RBF(length_scale=1) + 1**2 * DotProduct(sigma_0=1) * RBF(length_scale=1) + WhiteKernel(noise_level=1) + 1**2 * DotProduct(sigma_0=1) * WhiteKernel(noise_level=1),37,3,-0.14745211811148345,-1.6888562582607354,-1.2345397330916619,-243.79223105208882
